12/07/2024,"-3.40","PROVENDER HOLDINGS AUS Waterloo AU AUS Card xx1037 Value Date: 10/07/2024","+3176.66"
12/07/2024,"-0.10","International Transaction Fee Value Date: 09/07/2024","+3180.06"
12/07/2024,"-2.73","Google Storage Mountain View CA USA Card xx1037 IDR 29859.00 Value Date: 09/07/2024","+3180.16"
12/07/2024,"-18.65","BROAD WAVE PTY LTD BROADWAY NS AUS Card xx1037 Value Date: 10/07/2024","+3182.89"
12/07/2024,"-4.20","Provender Australia SilverwateNSWAU","+3201.54"
11/07/2024,"-32.80","NANDOS BROADWAY NSW Broadway AU AUS Card xx1037 Value Date: 09/07/2024","+3205.74"
11/07/2024,"-16.30","SUSHI HUB SKYVIEW PL SYDNEY NS AUS Card xx1037 Value Date: 08/07/2024","+3238.54"
11/07/2024,"-3.40","Provender Australia SilverwateNSWAU","+3254.84"
11/07/2024,"-3.40","Provender Australia SilverwateNSWAU","+3258.24"
11/07/2024,"-4.20","Provender Australia SilverwateNSWAU","+3261.64"
10/07/2024,"-15.24","CHICKEN FACTORY PTY LTD SYDNEY NSW AU","+3265.84"
10/07/2024,"-7.90","STARBUCKS COFFEE B03 ULTIMO AU","+3281.08"
10/07/2024,"-13.99","Spotify P2D9073703 Sydney AU AUS Card xx1037 Value Date: 08/07/2024","+3288.98"
10/07/2024,"-10.30","SUSHI HUB BROADWAY HAYMARKET NS AUS Card xx1037 Value Date: 06/07/2024","+3302.97"
10/07/2024,"-3.40","Provender Australia SilverwateNSWAU","+3313.27"
10/07/2024,"-4.20","Provender Australia SilverwateNSWAU","+3316.67"
09/07/2024,"-17.99","Canva* 04207-22342765","+3320.87"
09/07/2024,"+3185.00","IZMIRTA RACHMAN REF 2024070900009670","+3338.86"
09/07/2024,"-23.34","PANCAKES ON THE ROCKS HAYMARKET NS AUS Card xx1037 Value Date: 05/07/2024","+153.86"
09/07/2024,"-14.11","HUNGER KEBAB PTY LTD ULTIMO NS AUS Card xx1037 Value Date: 04/07/2024","+177.20"
09/07/2024,"-32.80","NANDOS BROADWAY NSW Broadway AU AUS Card xx1037 Value Date: 06/07/2024","+191.31"
09/07/2024,"-33.48","APPLE.COM/BILL SYDNEY AU AUS Card xx1037 Value Date: 05/07/2024","+224.11"
09/07/2024,"-69.00","JB HI FI BROADWAY BROADWAY NS AUS Card xx1037 Value Date: 06/07/2024","+257.59"
09/07/2024,"-4.20","Provender Australia SilverwateNSWAU","+326.59"
09/07/2024,"-4.20","Provender Australia SilverwateNSWAU","+330.79"
08/07/2024,"-21.83","SQ *ENJOY MIE Ultimo AU","+334.99"
07/07/2024,"-21.74","FAT FISH Annandale AU","+356.82"
07/07/2024,"-3.40","Provender Australia SilverwateNSWAU","+378.56"
07/07/2024,"-3.40","Provender Australia SilverwateNSWAU","+381.96"
07/07/2024,"-4.20","Provender Australia SilverwateNSWAU","+385.36"
06/07/2024,"-7.90","STARBUCKS COFFEE B01 CHIPPENDALE AU","+389.56"
06/07/2024,"-15.20","WOOLWORTHS 1905 SYDNEY AU AUS Card xx1037 Value Date: 04/07/2024","+397.46"
06/07/2024,"-4.00","IGLU LAUNDRY - BROADWA AUSTRALIA AU AUS Card xx1037 Value Date: 03/07/2024","+412.66"
06/07/2024,"-4.00","IGLU LAUNDRY - BROADWA AUSTRALIA AU AUS Card xx1037 Value Date: 03/07/2024","+416.66"
06/07/2024,"-4.00","IGLU LAUNDRY - BROADWA AUSTRALIA AU AUS Card xx1037 Value Date: 04/07/2024","+420.66"
06/07/2024,"-4.00","IGLU LAUNDRY - BROADWA AUSTRALIA AU AUS Card xx1037 Value Date: 04/07/2024","+424.66"
06/07/2024,"-9.99","APPLE.COM/BILL SYDNEY AU AUS Card xx1037 Value Date: 03/07/2024","+428.66"
05/07/2024,"-123.68","Direct Debit 119218 Vodafone Aus A3-2afb0401d","+438.65"
05/07/2024,"-26.29","SWEET TOWN ON GEORGE S HAYMARKET 02 AUS Card xx1037 Value Date: 03/07/2024","+562.33"
04/07/2024,"-1104.85","Direct Debit 505091 IGLU NO205 PTY 66935","+588.62"
04/07/2024,"-5.08","Kensington Investment Chippendale AU","+1693.47"
04/07/2024,"-15.15","Kensington Investment Chippendale AU","+1698.55"
04/07/2024,"-13.99","CRUNCHYROLL *AUD 415-503-9235 CA USA Card xx1037 AUD 13.99 Value Date: 01/07/2024","+1713.70"
04/07/2024,"-23.24","SWEET TOWN ON GEORGE S HAYMARKET 02 AUS Card xx1037 Value Date: 02/07/2024","+1727.69"
03/07/2024,"-7.90","STARBUCKS COFFEE B00 SYDNEY AU","+1750.93"
03/07/2024,"-28.39","Roll'd Westfield Sydney AU","+1758.83"
03/07/2024,"-32.80","NANDOS BROADWAY NSW Broadway AU AUS Card xx1037 Value Date: 01/07/2024","+1787.22"
03/07/2024,"-29.99","ADOBE ADOBE.LY/ENAU AU AUS Card xx1037 Value Date: 01/07/2024","+1820.02"
02/07/2024,"-7.90","STARBUCKS COFFEE B00 SYDNEY AU","+1850.01"
02/07/2024,"-35.00","TIMEZONE HAYMARKET AU Card xx1037","+1857.91"
02/07/2024,"-21.83","SQ *ENJOY MIE Ultimo AU","+1892.91"
02/07/2024,"-31.80","NANDOS BROADWAY NSW Broadway AU AUS Card xx1037 Value Date: 28/06/2024","+1914.74"
02/07/2024,"-24.81","PANCAKES ON THE ROCKS HAYMARKET NS AUS Card xx1037 Value Date: 30/06/2024","+1946.54"
01/07/2024,"-3.40","Provender Australia SilverwateNSWAU","+1971.35"
01/07/2024,"-3.00","Provender Australia SilverwateNSWAU","+1974.75"
01/07/2024,"-3.00","Provender Australia SilverwateNSWAU","+1977.75"
01/07/2024,"-6.50","STARBUCKS COFFEE B01 CHIPPENDALE AU","+1980.75"
